Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Eldorado Brasil Celulose,Jun-21,54,52.99,54.88,53,48.44,54.79,56.12,22.62,7.14,26.36,-,-,-,-,-,-,-,-,-,-,"J&F Investimentos S.A. (50.59%), CA Investment (Brazil) S.A. (49.41%)",,Private company,Private company,,,"Brazil (Mato Grosso do Sul, Mato Grosso, São Paulo)",https://www.eldoradobrasil.com.br/wp-content/uploads/2023/05/2022_RELATORIO_DE_SUSTENTABILIDADE_FINAL-2.pdf,2022
Eldorado Brasil Celulose,Jul-20,52.6,50.92,53.4,49.05,47.06,52.7,56.06,24.31,8.8,22.94,-,-,-,-,-,-,-,-,-,-,"J&F Investimentos S.A. (50.59%), CA Investment (Brazil) S.A. (49.41%)",,Private company,Private company,,,"Brazil (Mato Grosso do Sul, Mato Grosso, São Paulo)",https://www.eldoradobrasil.com.br/wp-content/uploads/2023/05/2022_RELATORIO_DE_SUSTENTABILIDADE_FINAL-2.pdf,2022
Eldorado Brasil Celulose,Jul-19,51.3,46.34,56.08,43.24,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"J&F Investimentos S.A. (50.59%), CA Investment (Brazil) S.A. (49.41%)",,Private company,Private company,,,"Brazil (Mato Grosso do Sul, Mato Grosso, São Paulo)",https://www.eldoradobrasil.com.br/wp-content/uploads/2023/05/2022_RELATORIO_DE_SUSTENTABILIDADE_FINAL-2.pdf,2022
Eldorado Brasil Celulose,Jul-18,51.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"J&F Investimentos S.A. (50.59%), CA Investment (Brazil) S.A. (49.41%)",,Private company,Private company,,,"Brazil (Mato Grosso do Sul, Mato Grosso, São Paulo)",https://www.eldoradobrasil.com.br/wp-content/uploads/2023/05/2022_RELATORIO_DE_SUSTENTABILIDADE_FINAL-2.pdf,2022
Empresas CMPC SA,Aug-23,58.1,54.81,55.61,66.41,63.41,53.25,60.57,18.77,11.8,30,89.6,51.9,60,65,18.2,61,52.5,62.1,37.5,75,Matte Group,CMPC Celulosa S.A,CMPC CI Equity,CMPC.SN,,,"Chile (Maule, Ñuble, Biobío, Araucanía, Los Ríos y Los Largos), Argentina (Misiones y Corrientes), Brazil (Rio Grande Do Sul)",https://www.cmpc.com/wp-content/themes/fibra/pdf/CMPC%20REPORTE%20SOSTENIBILIDAD_INGLES.pdf,2021
Empresas CMPC SA,Aug-22,45.9,41.38,45.48,51.15,58.75,35.53,50.41,13.03,10.25,27.13,-,-,-,-,-,-,-,-,-,-,Matte Group,CMPC Celulosa S.A,CMPC CI Equity,CMPC.SN,,,"Chile (Maule, Ñuble, Biobío, Araucanía, Los Ríos y Los Largos), Argentina (Misiones y Corrientes), Brazil (Rio Grande Do Sul)",https://www.cmpc.com/wp-content/themes/fibra/pdf/CMPC%20REPORTE%20SOSTENIBILIDAD_INGLES.pdf,2021
Empresas CMPC SA,Jun-21,48.1,40.52,48.63,45.64,47.5,42.57,55.61,11.32,25.88,18.42,-,-,-,-,-,-,-,-,-,-,Matte Group,CMPC Celulosa S.A,CMPC CI Equity,CMPC.SN,,,"Chile (Maule, Ñuble, Biobío, Araucanía, Los Ríos y Los Largos), Argentina (Misiones y Corrientes), Brazil (Rio Grande Do Sul)",https://www.cmpc.com/wp-content/themes/fibra/pdf/CMPC%20REPORTE%20SOSTENIBILIDAD_INGLES.pdf,2021
Empresas CMPC SA,Jul-20,44,37.96,45.28,39.98,45,36.49,53.33,12.67,19.2,21.46,-,-,-,-,-,-,-,-,-,-,Matte Group,CMPC Celulosa S.A,CMPC CI Equity,CMPC.SN,,,"Chile (Maule, Ñuble, Biobío, Araucanía, Los Ríos y Los Largos), Argentina (Misiones y Corrientes), Brazil (Rio Grande Do Sul)",https://www.cmpc.com/wp-content/themes/fibra/pdf/CMPC%20REPORTE%20SOSTENIBILIDAD_INGLES.pdf,2021
Empresas CMPC SA,Jul-19,42.2,35.39,40.74,32.05,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Matte Group,CMPC Celulosa S.A,CMPC CI Equity,CMPC.SN,,,"Chile (Maule, Ñuble, Biobío, Araucanía, Los Ríos y Los Largos), Argentina (Misiones y Corrientes), Brazil (Rio Grande Do Sul)",https://www.cmpc.com/wp-content/themes/fibra/pdf/CMPC%20REPORTE%20SOSTENIBILIDAD_INGLES.pdf,2021
Empresas CMPC SA,Jul-18,41.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Matte Group,CMPC Celulosa S.A,CMPC CI Equity,CMPC.SN,,,"Chile (Maule, Ñuble, Biobío, Araucanía, Los Ríos y Los Largos), Argentina (Misiones y Corrientes), Brazil (Rio Grande Do Sul)",https://www.cmpc.com/wp-content/themes/fibra/pdf/CMPC%20REPORTE%20SOSTENIBILIDAD_INGLES.pdf,2021
F Jammes SAS,Aug-23,9.7,7.54,12.6,18.49,5.71,10.27,11.23,0.78,9.28,1.17,6.3,23.9,0,4,16.7,0,0,13.6,6.3,18.4,,Société d'Exploitation des Etablissements de Fombelle SA (SEEF),Private company,Private company,,,"Gabon (Estuary, Ogooué-Lolo, Ngounié), Cameroon (Douala, Mbalmayo)",,
F Jammes SAS,Aug-22,11.2,7.84,14.04,22.55,5.88,11.11,14.22,0.78,12.27,1.17,-,-,-,-,-,-,-,-,-,-,,Société d'Exploitation des Etablissements de Fombelle SA (SEEF),Private company,Private company,,,"Gabon (Estuary, Ogooué-Lolo, Ngounié), Cameroon (Douala, Mbalmayo)",,
Fipcam,Aug-23,4.7,6.38,6.93,9.11,10,1.37,5.52,1.56,3.95,0,6.3,16.1,22.2,2,5.6,0,0,0,0,2.8,,,Private company,Private company,,,"Cameroon (Mefou Afamba, Haut Nyong, Mvila, Dja et Lobo)",,
Fipcam,Aug-22,4.3,5.85,6.28,6.99,10.29,0,5.91,2.34,3.57,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Cameroon (Mefou Afamba, Haut Nyong, Mvila, Dja et Lobo)",,
Fipcam,Jun-21,4.1,5.13,5.97,4.96,10.61,0.71,4.56,0.82,3.74,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Cameroon (Mefou Afamba, Haut Nyong, Mvila, Dja et Lobo)",,
Fipcam,Jul-20,4.1,5.04,5.86,4.81,10.94,0.71,4.44,1.94,2.5,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Cameroon (Mefou Afamba, Haut Nyong, Mvila, Dja et Lobo)",,
Fipcam,Jul-19,7.3,9.15,8.75,4.05,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Cameroon (Mefou Afamba, Haut Nyong, Mvila, Dja et Lobo)",,
Gabon Wood Industries (GWI),Aug-23,16.5,13.17,19.1,19.02,14.29,27.85,5.2,1.41,2.03,1.76,16.7,24.8,0,15.4,8.3,4.4,10.4,26.3,6.3,33.3,,,Private company,Private company,,,"Gabon (South), Gabon (West)",,
Gabon Wood Industries (GWI),Aug-22,6.7,4.67,7.66,7.32,2.44,12.18,3.08,0,0,1.06,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (South), Gabon (West)",,
Gabon Wood Industries (GWI),Jun-21,11.6,8.48,14.58,6.76,6.25,22.86,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (South), Gabon (West)",,
Gabon Wood Industries (GWI),Jul-20,1,0.91,1.56,2.7,3.13,0.71,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (South), Gabon (West)",,
Gabon Wood Industries (GWI),Jul-19,1.3,1.88,1.92,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (South), Gabon (West)",,
Golden Pharos,Aug-23,31.5,24.01,35.48,39.74,46.05,33.12,19.83,14.66,0,5.17,58.3,42.7,0,20.2,36.4,20.7,15.6,43.2,6.3,60.7,,"Kumpulan Pengurusan Kayu Kayan Terengganu (KPKKT), Pesama Timber Corporation Sdn. Bhd., Pesaka Terengganu Bhd., Permint Plywood Sdn Bhd, GP Forest Plantation Sdn Bhd (GPFP)",GPB MK Equity,GROS.KL,,,"Malaysia (Terengganu, Selangor)",https://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=224830&name=EA_DS_ATTACHMENTS,2022
Golden Pharos,Aug-22,29.2,21.57,32.45,37.18,37.84,32.24,19.83,13.79,0,6.03,-,-,-,-,-,-,-,-,-,-,,"Kumpulan Pengurusan Kayu Kayan Terengganu (KPKKT), Pesama Timber Corporation Sdn. Bhd., Pesaka Terengganu Bhd., Permint Plywood Sdn Bhd, GP Forest Plantation Sdn Bhd (GPFP)",GPB MK Equity,GROS.KL,,,"Malaysia (Terengganu, Selangor)",https://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=224830&name=EA_DS_ATTACHMENTS,2022
Golden Pharos,Jun-21,24.6,18.33,27.97,23.72,29.73,32.43,10.19,7.41,2.78,0,-,-,-,-,-,-,-,-,-,-,,"Kumpulan Pengurusan Kayu Kayan Terengganu (KPKKT), Pesama Timber Corporation Sdn. Bhd., Pesaka Terengganu Bhd., Permint Plywood Sdn Bhd, GP Forest Plantation Sdn Bhd (GPFP)",GPB MK Equity,GROS.KL,,,"Malaysia (Terengganu, Selangor)",https://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=224830&name=EA_DS_ATTACHMENTS,2022
Golden Pharos,Jul-20,23,17.44,26.98,21.15,29.73,29.05,9.91,7.55,1.42,0.94,-,-,-,-,-,-,-,-,-,-,,"Kumpulan Pengurusan Kayu Kayan Terengganu (KPKKT), Pesama Timber Corporation Sdn. Bhd., Pesaka Terengganu Bhd., Permint Plywood Sdn Bhd, GP Forest Plantation Sdn Bhd (GPFP)",GPB MK Equity,GROS.KL,,,"Malaysia (Terengganu, Selangor)",https://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=224830&name=EA_DS_ATTACHMENTS,2022
Golden Pharos,Jul-19,25.2,17.22,29.88,17.95,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Kumpulan Pengurusan Kayu Kayan Terengganu (KPKKT), Pesama Timber Corporation Sdn. Bhd., Pesaka Terengganu Bhd., Permint Plywood Sdn Bhd, GP Forest Plantation Sdn Bhd (GPFP)",GPB MK Equity,GROS.KL,,,"Malaysia (Terengganu, Selangor)",https://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=224830&name=EA_DS_ATTACHMENTS,2022
Golden Pharos,Jul-18,27,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Kumpulan Pengurusan Kayu Kayan Terengganu (KPKKT), Pesama Timber Corporation Sdn. Bhd., Pesaka Terengganu Bhd., Permint Plywood Sdn Bhd, GP Forest Plantation Sdn Bhd (GPFP)",GPB MK Equity,GROS.KL,,,"Malaysia (Terengganu, Selangor)",https://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=224830&name=EA_DS_ATTACHMENTS,2022
Greenheart Group,Aug-23,18.2,10.32,19.29,32.69,35.53,18.83,6.03,3.88,0,2.16,45.8,18.8,0,3.9,4.6,10.9,9.4,30.4,6.3,60.7,Newforest Limited,,94 HK Equity,0094.HK,,,"New Zealand (Northland), South America (West and Central Suriname)",http://www.greenheartgroup.com/downloads/Financial%20Reports/E_ESG%20Report%202022%2020230425.pdf,2022
Greenheart Group,Aug-22,15.5,9.27,16.59,23.72,22.97,19.08,6.03,3.88,0,2.16,-,-,-,-,-,-,-,-,-,-,Newforest Limited,,94 HK Equity,0094.HK,,,"New Zealand (Northland), South America (West and Central Suriname)",http://www.greenheartgroup.com/downloads/Financial%20Reports/E_ESG%20Report%202022%2020230425.pdf,2022
Greenheart Group,Jun-21,22.7,14.58,26.49,19.87,25.68,32.43,7.41,4.63,2.78,0,-,-,-,-,-,-,-,-,-,-,Newforest Limited,,94 HK Equity,0094.HK,,,"New Zealand (Northland), South America (West and Central Suriname)",http://www.greenheartgroup.com/downloads/Financial%20Reports/E_ESG%20Report%202022%2020230425.pdf,2022
Greenheart Group,Jul-20,23.5,15.55,27.48,19.87,28.38,32.43,7.55,6.6,0,0.94,-,-,-,-,-,-,-,-,-,-,Newforest Limited,,94 HK Equity,0094.HK,,,"New Zealand (Northland), South America (West and Central Suriname)",http://www.greenheartgroup.com/downloads/Financial%20Reports/E_ESG%20Report%202022%2020230425.pdf,2022
Greenheart Group,Jul-19,17.5,11.11,20.73,10.26,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Newforest Limited,,94 HK Equity,0094.HK,,,"New Zealand (Northland), South America (West and Central Suriname)",http://www.greenheartgroup.com/downloads/Financial%20Reports/E_ESG%20Report%202022%2020230425.pdf,2022
Greenheart Group,Jul-18,21.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Newforest Limited,,94 HK Equity,0094.HK,,,"New Zealand (Northland), South America (West and Central Suriname)",http://www.greenheartgroup.com/downloads/Financial%20Reports/E_ESG%20Report%202022%2020230425.pdf,2022
Groupe Blattner Elwyn,Aug-23,2,1.44,3.42,1.8,4.76,1.9,0.47,0,0.47,0,0,7.8,0,0,0,0,0,3.9,0,0,,SIFORCO,Private company,Private company,,,"The Democratic Republic of Congo (Orientale, Equateur, and Bandundu)",,
Groupe Blattner Elwyn,Aug-22,1.8,1.09,3,1.8,3.66,1.92,0.47,0,0.47,0,-,-,-,-,-,-,-,-,-,-,,SIFORCO,Private company,Private company,,,"The Democratic Republic of Congo (Orientale, Equateur, and Bandundu)",,
Groupe Blattner Elwyn,Jun-21,1.4,1.75,2.31,2.89,5.88,0,0.55,0,0.55,0,-,-,-,-,-,-,-,-,-,-,,SIFORCO,Private company,Private company,,,"The Democratic Republic of Congo (Orientale, Equateur, and Bandundu)",,
Groupe Blattner Elwyn,Jul-20,1.5,1.79,2.33,3.03,6.25,0,0.57,0.57,0,0,-,-,-,-,-,-,-,-,-,-,,SIFORCO,Private company,Private company,,,"The Democratic Republic of Congo (Orientale, Equateur, and Bandundu)",,
Groupe Blattner Elwyn,Jul-19,3.9,4.88,4.38,2.63,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,SIFORCO,Private company,Private company,,,"The Democratic Republic of Congo (Orientale, Equateur, and Bandundu)",,
Groupe Blattner Elwyn,Jul-18,9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,SIFORCO,Private company,Private company,,,"The Democratic Republic of Congo (Orientale, Equateur, and Bandundu)",,
Groupe Blattner Elwyn,Nov-17,12,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,SIFORCO,Private company,Private company,,,"The Democratic Republic of Congo (Orientale, Equateur, and Bandundu)",,
Groupe Decolvenaere,Aug-23,15.9,14.01,21.46,27.21,12.86,17.81,15.3,2.34,11.78,1.17,6.3,34.2,22.2,8,27.8,2.5,3.1,22.5,6.3,13.3,,"Decolvenaere Houtimport, Société Forestière et Industrielle de la Lokoundjé (SFIL), Green Valley International (GVI)",Private company,Private company,,,"Boumba, Ngoko, Kadey",,
Groupe Decolvenaere,Aug-22,13.1,12.36,17.73,16.36,13.24,18.06,7.33,3.91,2.25,1.17,-,-,-,-,-,-,-,-,-,-,,"Decolvenaere Houtimport, Société Forestière et Industrielle de la Lokoundjé (SFIL), Green Valley International (GVI)",Private company,Private company,,,"Boumba, Ngoko, Kadey",,
Groupe Decolvenaere,Jun-21,17.8,16.59,22.74,15.3,13.24,28.57,8.1,5.74,2.36,0,-,-,-,-,-,-,-,-,-,-,,"Decolvenaere Houtimport, Société Forestière et Industrielle de la Lokoundjé (SFIL), Green Valley International (GVI)",Private company,Private company,,,"Boumba, Ngoko, Kadey",,
Groupe Decolvenaere,Jul-20,13.6,10.8,18.65,9.75,10.53,22.22,5.9,4.74,1.15,0,-,-,-,-,-,-,-,-,-,-,,"Decolvenaere Houtimport, Société Forestière et Industrielle de la Lokoundjé (SFIL), Green Valley International (GVI)",Private company,Private company,,,"Boumba, Ngoko, Kadey",,
Groupe Decolvenaere,Jul-19,15.4,11.59,20.63,3.95,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Decolvenaere Houtimport, Société Forestière et Industrielle de la Lokoundjé (SFIL), Green Valley International (GVI)",Private company,Private company,,,"Boumba, Ngoko, Kadey",,
Groupe Fokou,Aug-23,0.5,0.71,0.88,0,2.38,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,,SCTB,Private company,Private company,,,"Cameroon (Haut Nyong, Yaoundé)",,
Groupe Fokou,Aug-22,0.5,0.72,0.89,0,2.44,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,SCTB,Private company,Private company,,,"Cameroon (Haut Nyong, Yaoundé)",,
Groupe Fokou,Jun-21,0.6,0.75,0.93,0,2.56,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,SCTB,Private company,Private company,,,"Cameroon (Haut Nyong, Yaoundé)",,
Groupe Fokou,Jul-20,0.6,0.75,0.93,0,2.56,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,SCTB,Private company,Private company,,,"Cameroon (Haut Nyong, Yaoundé)",,
Groupe Fokou,Jul-19,1.6,2.17,2.38,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,SCTB,Private company,Private company,,,"Cameroon (Haut Nyong, Yaoundé)",,
Groupe SEFAC,Aug-23,15,17.27,20.54,17.5,17.31,25.68,6.68,0,6.68,0,6.8,36.1,40,23.3,13.3,0,0,14.7,0,12.5,Vasto Legno,"Société d'Exploitation des Bois d'Afrique Centrale (SEBAC), Filière Bois (FB), Société d'Exploitation Forestière et Agricole du Cameroun (SEFAC)",Private company,Private company,,,Cameroon (Boumba-et-Ngoko),,
Groupe SEFAC,Aug-22,13.1,14.27,18.03,17.55,15.38,21.62,6.25,1.82,3.53,0.91,-,-,-,-,-,-,-,-,-,-,Vasto Legno,"Société d'Exploitation des Bois d'Afrique Centrale (SEBAC), Filière Bois (FB), Société d'Exploitation Forestière et Agricole du Cameroun (SEFAC)",Private company,Private company,,,Cameroon (Boumba-et-Ngoko),,
Groupe SEFAC,Jun-21,12.1,12.29,14.67,11.77,10.34,20.83,7.02,2.4,4.62,0,-,-,-,-,-,-,-,-,-,-,Vasto Legno,"Société d'Exploitation des Bois d'Afrique Centrale (SEBAC), Filière Bois (FB), Société d'Exploitation Forestière et Agricole du Cameroun (SEFAC)",Private company,Private company,,,Cameroon (Boumba-et-Ngoko),,
Groupe SEFAC,Jul-20,9.3,10.91,11.21,9.99,12.07,12.5,5.47,3.07,1.44,0.96,-,-,-,-,-,-,-,-,-,-,Vasto Legno,"Société d'Exploitation des Bois d'Afrique Centrale (SEBAC), Filière Bois (FB), Société d'Exploitation Forestière et Agricole du Cameroun (SEFAC)",Private company,Private company,,,Cameroon (Boumba-et-Ngoko),,
Groupe SEFAC,Jul-19,15.7,16.67,22.22,7.5,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Vasto Legno,"Société d'Exploitation des Bois d'Afrique Centrale (SEBAC), Filière Bois (FB), Société d'Exploitation Forestière et Agricole du Cameroun (SEFAC)",Private company,Private company,,,Cameroon (Boumba-et-Ngoko),,
Groupe SEFAC,Jul-18,18,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Vasto Legno,"Société d'Exploitation des Bois d'Afrique Centrale (SEBAC), Filière Bois (FB), Société d'Exploitation Forestière et Agricole du Cameroun (SEFAC)",Private company,Private company,,,Cameroon (Boumba-et-Ngoko),,
Groupe SEFAC,Nov-17,13.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Vasto Legno,"Société d'Exploitation des Bois d'Afrique Centrale (SEBAC), Filière Bois (FB), Société d'Exploitation Forestière et Agricole du Cameroun (SEFAC)",Private company,Private company,,,Cameroon (Boumba-et-Ngoko),,
Integra Group,Aug-23,41.3,39.74,43.25,34.62,30,39.73,50.45,5.8,11.61,33.04,29.2,38.6,44.4,38,25,30,71.9,53.4,12.5,28.6,PT Integra Indo Lestari (71.9% share ownership),"PT Integra Indocabinet, PT. Narkata Rimba, PT. Belayan Rivert Timber, PT. Intertrend Utama, PT. Interkraft, PT. Intera Indonesia, PT. Integriya Dekorindo",Private company,Private company,,,"East Kalimantan, East Java",https://www.integragroup-indonesia.com/wp-content/uploads/2022/06/INTGR_SR2021_LORES.pdf,2021
